"","Direcciones","lat","lon"
"17781","CALLE  30  15RC KM. 50 MADRID",40.3917495,-3.6748806
"17782","CALLE DE ALONSO CANO NUM 38 MADRID",40.4404808,-3.6974912
"17783","CALLE DE LA INFANTA MERCEDES NUM 53 MADRID",40.4588153,-3.6972706
"17784","CALLE DEL CASTILLO DE AYSA NUM 19 MADRID",40.4584642,-3.6339036
"17785","CALLE DEL NARANJO NUM 32 MADRID",40.4615586,-3.7014929
"17786","AVENIDA DE SANTA EUGENIA NUM 12 MADRID",40.3848405,-3.6124013
"17787","CALLE DEL PRADO NUM 12 MADRID",40.4147171,-3.6989661
"17788","CALLE DE ANTOÑITA JIMENEZ NUM 9 MADRID",40.3896716,-3.7169153
"17789","CALLE DE LA SILVINA NUM 25 MADRID",40.3654474,-3.6901058
"17790","CALLE DE CAVANILLES NUM 11 MADRID",40.4066681,-3.6768842
"17791","CALLE DE LA FORESTA NUM 8 MADRID",40.4983634,-3.6677956
"17792","CALLE DE ARTURO SORIA NUM 34 MADRID",40.4414494,-3.6401278
"17793","CALLE DE LEZO NUM 2 MADRID",40.3515309,-3.6937983
"17794","CALLE DE SAGASTA NUM 34 MADRID",40.4276,-3.696442
"17795","CALLE DEL CONDE DE PEÑALVER NUM 53 MADRID",40.4316092,-3.6755067
"17796","CALLE DE CACERES NUM 3 MADRID",40.3983693,-3.6949131
"17797","AVENIDA DE ALFONSO XIII NUM 65 MADRID",40.4541193,-3.6672415
"17798","CALLE DE BRAVO MURILLO NUM 294 MADRID",40.4619702,-3.6974477
"17799","CALLE DE JOSE ARCONES GIL NUM 14 MADRID",40.4360708,-3.6391819
"17800","CALLE DEL RECTOR ROYO-VILLANOVA NUM 2 MADRID",40.4498677,-3.7169852
"17801","CALLE DE LUIS I NUM 33 MADRID",40.3756705,-3.6440869
"17802","PASEO DE LA ESPERANZA NUM 59 MADRID",40.3981764,-3.7022065
"17803","CALLE DE DELICIAS NUM 26 MADRID",40.4039889,-3.6923936
"17804","CALLE DE SIERRA DE CADI NUM 12 MADRID",40.3924955,-3.6610692
"17805","CALLE DEL BATEL NUM 8 MADRID",40.4532248,-3.5897964
"17806","CALLE DEL JACOBEO NUM 50 MADRID",40.365522,-3.7611875
"17807","CALLE DEL MARQUES DE URQUIJO NUM 2 MADRID",40.4306572,-3.7166932
"17808","PASEO DE LA CASTELLANA NUM 201 MADRID",40.4687536,-3.6891394
"17809","CALLE DE LUIS I NUM 49 MADRID",40.3751892,-3.6458558
"17810","CALLE  LA POPULAR MADRILEÑA NUM 20 MADRID",40.3710976,-3.6932156
"17811","AVENIDA DE CANILLEJAS A VICALVARO NUM 59 MADRID",40.435872,-3.6123654
"17812","CALLE DE ETRURIA NUM 2 MADRID",40.4356736,-3.6122345
"17813","CALLE DEL ESPAÑOLETO NUM 10 MADRID",40.4311526,-3.6958973
"17814","CALLE DEL CAPITAN HAYA NUM 12 MADRID",40.4167754,-3.7037902
"17815","CALLE DE SAN BERNARDO NUM 7 MADRID",40.4211343,-3.7082403
"17816","CALLE DE MARIA SEVILLA DIAGO NUM 32 MADRID",40.4332867,-3.6063484
"17817","CALLE DE ARGÜESO NUM 8 MADRID",40.3866522,-3.7260956
"17818","CALLE DEL MARQUES DE VIANA NUM 1 MADRID",40.4606732,-3.6987251
"17819","CARRETERA DE BOADILLA DEL MONTE NUM 38 MADRID",40.399368,-3.7748831
"17820","CALLE DE CALERUEGA NUM 35 MADRID",40.4788664,-3.670959
"17821","CALLE  30  XC KM. 16500 MADRID",40.3917495,-3.6748806
"17822","CALLE DE LA ILIADA NUM 27 MADRID",40.4359327,-3.608386
"17823","CALLE DEL PUERTO DE COSTABONA NUM 1 MADRID",40.3865001,-3.6582387
"17824","AVENIDA DE ALFONSO XIII NUM 38 MADRID",40.4513582,-3.6673981
"17825","CALLE DEL MONASTERIO DE OSEIRA NUM 25 MADRID",40.5113861,-3.6957501
"17826","CALLE DE JOSE ORTEGA Y GASSET NUM 73 MADRID",40.4299337,-3.673127
"17827","CALLE DE LA ARMADA ESPAÑOLA NUM 1 MADRID",40.424576,-3.68906
"17828","AVENIDA DE MONFORTE DE LEMOS NUM 133 MADRID",40.4775571,-3.7117422
"17829","CAMINO DE LAS HORMIGUERAS NUM 161 MADRID",40.3762253,-3.6374887
"17830","CALLE DE ELOY GONZALO NUM 1 MADRID",40.4338514,-3.7038611
"17831","CALLE DE CEUTA NUM 30 MADRID",40.4630044,-3.6982539
"17832","AVENIDA DE MACHUPICHU NUM 105 MADRID",40.4648787,-3.6361489
"17833","CALLE DE LA VIA NUM 5 MADRID",40.3869567,-3.7221893
"17834","AVENIDA DE LA GRAN VIA DEL SURESTE NUM 36 MADRID",40.3609521,-3.5917301
"17835","CALLE DE LA RIBERA DE CURTIDORES NUM 11 MADRID",40.409395,-3.7070428
"17836","CALLE DE ARCAUTE NUM 4 MADRID",40.4430523,-3.5777746
"17837","CALLE DEL MONASTERIO DE EL PAULAR NUM 136 MADRID",40.4999697,-3.7014035
"17838","AVENIDA DE LOS ROSALES NUM 90 MADRID",40.353681,-3.6802569
"17839","RONDA  SUR NUM 173 MADRID",40.3752147,-3.6699829
"17840","PASEO DE SANTA MARIA DE LA CABEZA NUM 135 MADRID",40.3885168,-3.7132288
"17841","AVENIDA DEL CARDENAL HERRERA ORIA NUM 149 MADRID",40.486554,-3.707389
"17842","PASEO DEL COMANDANTE FORTEA NUM 52 MADRID",40.4282001,-3.7329475
"17843","AVENIDA DE CANILLEJAS A VICALVARO NUM 56 MADRID",40.4326486,-3.6120847
"17844","PARQUE DE MADRID RIO (RIBERA OESTE) KM. 3650 MADRID",40.4015344,-3.7010371
"17845","CALLE DE PEDRO YAGÜE NUM 2 MADRID",40.3928851,-3.7084632
"17846","CALLE DE LAS FLAUTAS NUM 3 MADRID",40.3702223,-3.7673275
"17847","CALLE DE BENALAURIA NUM 7 MADRID",40.3856354,-3.6385045
"17848","CALLE DE LA ISLA DE JAVA NUM 16 MADRID",40.4874737,-3.6795964
"17849","CALLE DE VALMOJADO NUM 99 MADRID",40.3941322,-3.757858
"17850","CALLE DEL POEMA SINFONICO NUM 37 MADRID",40.3724225,-3.7715859
"17851","AVENIDA DEL MEDITERRANEO 3TL KM. 99 MADRID",40.4067088,-3.668696
"17852","CALLE DE INOCENTA DE MESA NUM 30 MADRID",40.4405125,-3.6167344
"17853","CALLE DE FEDERICO SALMON NUM 1 MADRID",40.4600799,-3.6684608
"17854","AVENIDA DE MONFORTE DE LEMOS NUM 69 MADRID",40.47909,-3.7000881
"17855","CALLE DE LOS LLANOS NUM 4 MADRID",40.3392698,-3.6793248
"17856","CALLE DE ATOCHA NUM 62 MADRID",40.4118777,-3.6984148
"17857","CALLE DE COLON NUM 8 MADRID",40.4239073,-3.7011623
"17858","CALLE DE LAS CANARIAS NUM 28 MADRID",40.401874,-3.6951226
"17859","CALLE DEL DOCTOR JUAN JOSE LOPEZ IBOR NUM 1 MADRID",40.4680131,-3.724705
"17860","CALLE DE LUIS I NUM 65 MADRID",40.3743996,-3.648615
"17861","CALLE DE BRAVO MURILLO NUM 97 MADRID",40.4464306,-3.7042876
"17862","CALLE DE GUILLERMO PINGARRON NUM 36 MADRID",40.3864895,-3.6467628
"17863","CALLE DE ARGUMOSA NUM 30 MADRID",40.4071305,-3.6961252
"17864","CALLE DE ALDEANUEVA DE LA VERA NUM 23 MADRID",40.3767012,-3.7761976
"17865","CALLE DE MARIA TUBAU NUM 4 MADRID",40.5143556,-3.6727026
"17866","CALLE DE CASALARREINA NUM 13 MADRID",40.4091389,-3.612398
"17867","CALLE DE EZEQUIEL SOLANA NUM 74 MADRID",40.4286631,-3.6435328
"17868","CALLE DE SAN BERNARDO NUM 98 MADRID",40.4304,-3.70533
"17869","CALLE DE LA CHAPISTERIA NUM 3 MADRID",40.4250438,-3.623718
"17870","CALLE DE LOPEZ DE HOYOS NUM 154 MADRID",40.4457083,-3.6714151
"17871","CALLE DE CAMARENA NUM 94 MADRID",40.3936068,-3.7567235
"17872","CALLE DE HORTALEZA NUM 26 MADRID",40.4214237,-3.700138
"17873","AVENIDA DE ALEJANDRO DE LA SOTA NUM 2 MADRID",40.4783938,-3.6185332
"17874","CALLE DE FERNANDO EL SANTO NUM 6 MADRID",40.4281086,-3.6944718
"17875","CALLE DE MARIA ZAMBRANO NUM 22 MADRID",40.4417626,-3.6504157
"17876","CALLE DE ALMAGRO NUM 15 MADRID",40.4304952,-3.6930305
"17877","CALLE DE LAS HUERTAS NUM 13 MADRID",40.4140442,-3.7005575
"17878","CAÑADA  REAL GALIANA NUM 86 MADRID",40.3763997,-3.5495889
"17879","CALLE DE DULCINEA NUM 69 MADRID",40.4524814,-3.6995902
"17880","CALLE DE SICILIA NUM 13 MADRID",40.4022512,-3.6658875
"17881","CALLE DE JULIO DANVILA NUM 4 MADRID",40.4715826,-3.6654531
"17882","PASEO DE SANTA MARIA DE LA CABEZA NUM 80 MADRID",40.3987715,-3.7014936
"17883","CALLE DE VELAZQUEZ NUM 42 MADRID",40.4262,-3.68387
"17884","CALLE DEL MONTE ESQUINZA NUM 36 MADRID",40.4302242,-3.6916028
"17885","CARRETERA DE CANILLAS NUM 110 MADRID",40.4641723,-3.6434772
"17886","CALLE DE SOPELANA NUM 13 MADRID",40.4680147,-3.8129443
"17887","CALLE DE LA MADRE CELESTE NUM 4 MADRID",40.3730415,-3.7555281
"17888","AVENIDA DE OPORTO NUM 14 MADRID",40.3854127,-3.720722
"17889","PASEO DE SAN FRANCISCO DE SALES NUM 23 MADRID",40.4414534,-3.71478
"17890","PASEO DE LA ALAMEDA DE OSUNA NUM 37 MADRID",40.4559865,-3.5928103
"17891","AVENIDA DEL DOCTOR GARCIA TAPIA NUM 216 MADRID",40.4075263,-3.6322623
"17892","AVENIDA DEL DOCTOR ARCE NUM 17 MADRID",40.446218,-3.6829052
"17893","CALLE DE RAMON PEREZ DE AYALA NUM 60 MADRID",40.4009248,-3.6520764
"17894","CALLE DE ALCALA NUM 283 MADRID",40.432314,-3.6548015
"17895","CALLE DE ALCALA NUM 579 MADRID",40.4450255,-3.6150529
"17896","CALLE DE ALBARRACIN NUM 10 MADRID",40.4378656,-3.6350448
"17897","AVENIDA DEL LLANO CASTELLANO NUM 32 MADRID",40.488959,-3.6854088
"17898","CALLE DE LA CIUDAD ENCANTADA NUM 6 MADRID",40.4091809,-3.6267985
"17899","CALLE DE SAN BERNARDO NUM 99 MADRID",40.4307391,-3.7055909
"17900","CALLE DE LOS YEBENES NUM 30 MADRID",40.3967307,-3.7545197
"17901","CALLE DEL PUERTO ALTO NUM 27 MADRID",40.3935828,-3.6678144
"17902","CALLE DE CHINDASVINTO NUM 9 MADRID",40.3950275,-3.730159
"17903","AVENIDA DE BETANZOS NUM 70 MADRID",40.4821177,-3.7134575
"17904","CALLE DE SANTA VIRGILIA NUM 18 MADRID",40.4763287,-3.6408998
"17905","AVENIDA DEL GENERAL FANJUL NUM 80 MADRID",40.3819366,-3.7799405
"17906","CALLE DE ANCORA NUM 32 MADRID",40.402604,-3.6899392
"17907","CALLE DE ZAZUAR NUM 8 MADRID",40.3821386,-3.6086607
"17908","CALLE DEL GENERAL RICARDOS NUM 92 MADRID",40.3932263,-3.7245092
"17909","PASEO DE ALBERTO PALACIOS NUM 10 MADRID",40.3465095,-3.7099528
"17910","CALLE DE LOS SANTOS INOCENTES NUM 6 MADRID",40.3818832,-3.6598603
"17911","AVENIDA DE ENTREVIAS NUM 94 MADRID",40.3779137,-3.663769
"17912","CALLE DE JOSE MARIA PEREDA NUM 52 MADRID",40.4294261,-3.6478738
"17913","CALLE DE FELIPE ALVAREZ NUM 14 MADRID",40.3821482,-3.6229758
"17914","CALLE DE MAUDES NUM 48 MADRID",40.445031,-3.6983416
"17915","CALLE DE FERNAN GONZALEZ NUM 39 MADRID",40.4208112,-3.6743126
"17916","CALLE DE TOLEDO NUM 25 MADRID",40.4138355,-3.7073505
"17917","CALLE DE SANTA ENGRACIA NUM 116 MADRID",40.4400506,-3.7007615
"17918","CALLE DEL MARQUES DE VIANA NUM 38 MADRID",40.4627377,-3.7018893
"17919","PASEO DE LA FLORIDA NUM 59 MADRID",40.42452,-3.7254
"17920","PASEO DE LAS DELICIAS NUM 50 MADRID",40.4005588,-3.6942195
"17921","CALLE DE BALBINA VALVERDE NUM 21 MADRID",40.4481983,-3.6889149
"17922","CALLE DE ECHEGARAY NUM 14 MADRID",40.4155138,-3.6997092
"17923","AVENIDA DE RAFAELA YBARRA NUM 29 MADRID",40.3836048,-3.7111898
"17924","AVENIDA DE LOGROÑO NUM 395 MADRID",40.478886,-3.5817033
"17925","CALLE DEL ARQUITECTO GAUDI NUM 1 MADRID",40.4631598,-3.6697465
"17926","AVENIDA DEL DOCTOR GARCIA TAPIA NUM 70 MADRID",40.4113878,-3.6528838
"17927","CALLE DEL MARQUES DE VIANA NUM 22 MADRID",40.4621965,-3.7007992
"17928","CALLE DE LA SECOYA NUM 10 MADRID",40.37073,-3.74372
"17929","CALLE DEL PRINCIPE DE VERGARA NUM 126 MADRID",40.4420976,-3.6781305
"17930","CALLE DEL PARROCO EUSEBIO CUENCA NUM 58 MADRID",40.3943019,-3.6878767
"17931","CALLE DE ESTEBAN COLLANTES NUM 51 MADRID",40.432339,-3.639138
"17932","CALLE DE MARIA CASARES NUM 2 MADRID",40.4937651,-3.72382
"17933","AVENIDA DE LOS POBLADOS NUM 42 MADRID",40.3895676,-3.7670718
"17934","CALLE DE PALOS DE LA FRONTERA NUM 19 MADRID",40.4033012,-3.6955816
"17935","AVENIDA DEL MANZANARES NUM 156 MADRID",40.3959447,-3.7095712
"17936","CALLE DE SINESIO DELGADO NUM 9 MADRID",40.4744517,-3.6938988
"17937","PASEO DEL POLIDEPORTIVO NUM 74 MADRID",40.4094756,-3.6048094
"17938","AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM 27 MADRID",40.4332855,-3.6343081
"17939","AVENIDA DE LA GRAN VIA DEL SURESTE NUM 55 MADRID",40.3573926,-3.5931964
"17940","CALLE DE LA ENCOMIENDA DE PALACIOS NUM 264 MADRID",40.3978188,-3.637495
"17941","CALLE DE ALEJANDRO SANCHEZ NUM 66 MADRID",40.3897894,-3.7206824
"17942","CALLE DE LA SECOYA NUM 28 MADRID",40.368945,-3.7471987
"17943","PASEO DE GINEBRA NUM 13 MADRID",40.4248861,-3.6046641
"17944","CALLE DE MARCENADO NUM 22 MADRID",40.4468387,-3.6730493
"17945","CALLE DEL MARQUES DE VIANA NUM 51 MADRID",40.4625511,-3.7024272
"17946","CALLE  30  XC KM. 12300 MADRID",40.3917495,-3.6748806
"17947","CALLE DE LA ALHAMBRA NUM 56 MADRID",40.3988577,-3.7445765
"17948","PASEO DE LOS JESUITAS NUM 42 MADRID",40.4085404,-3.7346007
"17949","CALLE DE ALMANZORA NUM 6 MADRID",40.4585999,-3.79363
"17950","CALLE DEL ARROYO FONTARRON NUM 457 MADRID",40.3954424,-3.6341838
"17951","CALLE DE LA LOMA NUM 11 MADRID",40.4461024,-3.7163998
"17952","PASEO DE LA CASTELLANA NUM 128 MADRID",40.4499374,-3.6902337
"17953","CALLE DE ORFILA NUM 6 MADRID",40.427319,-3.693211
"17954","CALLE DE LA TERTULIA NUM 2 MADRID",40.3621481,-3.6930996
"17955","CALLE DE BRAVO MURILLO NUM 129 MADRID",40.449842,-3.7038076
"17956","CALLE DE BENICASIM NUM 1 MADRID",40.4089275,-3.7383121
"17957","CALLE DE SIERRA GORDA NUM 23 MADRID",40.3809613,-3.6183214
"17958","CALLE DE ORENSE NUM 43 MADRID",40.4545762,-3.694979
"17959","CALLE DE PRINCESA DE EBOLI NUM 7 MADRID",40.4868626,-3.6562029
"17960","CALLE DE YECLA NUM 1 MADRID",40.4295111,-3.624034
"17961","CALLE DEL PEZ NUM 38 MADRID",40.4242453,-3.7065498
"17962","CALLE DE BOYER NUM 32 MADRID",40.4050083,-3.5862238
"17963","CALLE DE LA COSTA BRAVA NUM 7 MADRID",40.4929575,-3.6998986
"17964","CALLE DE AZCONA NUM 32 MADRID",40.4339477,-3.6698875
"17965","AVENIDA DE LA MONCLOA NUM 12 MADRID",40.4455511,-3.7344612
"17966","CALLE DEL VALLE DE TOBALINA NUM 48 MADRID",40.3408461,-3.7142647
"17967","CARRIL  ANILLO VERDE CICLISTA KM. 53200 MADRID",40.4006459,-3.7649522
"17968","CALLE DE MELILLA NUM 6 MADRID",40.4015536,-3.7106183
"17969","CALLE DE AZCOITIA NUM 62 MADRID",40.3746139,-3.7536762
"17970","CALLE DE QUERO NUM 97 MADRID",40.3893943,-3.7611256
"17971","CALLE DEL MIOSOTIS NUM 80 MADRID",40.4649739,-3.7052589
"17972","AVENIDA DE LOS POBLADOS NUM 146 MADRID",40.3718282,-3.7073037
"17973","AVENIDA  OROVILLA NUM 50 MADRID",40.35961,-3.68988
"17974","AVENIDA DE LOS TOREROS NUM 75 MADRID",40.4336508,-3.6617868
"17975","AVENIDA DE LA ALBUFERA NUM 121 MADRID",40.3932213,-3.6590958
"17976","AVENIDA DE PIO XII NUM 104 MADRID",40.4734796,-3.6772315
"17977","CALLE DE SUECIA NUM 35 MADRID",40.4254856,-3.6044315
"17978","CALLE DE LOS ESTUDIOS NUM 7 MADRID",40.4117966,-3.7072331
"17979","CALLE DE FRANCISCO SILVELA NUM 16 MADRID",40.4167754,-3.7037902
"17980","AVENIDA DE JOSE ANTONIO CORRALES NUM 1 MADRID",40.4856542,-3.6157748
"17981","CALLE DE CANILLAS NUM 25 MADRID",40.4417616,-3.6754352
"17982","AVENIDA DE ALFONSO XIII NUM 122 MADRID",40.4581186,-3.6668364
"17983","CALLE DE FRANCISCO DE ROJAS NUM 10 MADRID",40.429656,-3.6996157
"17984","CALLE DEL PRINCIPE DE VERGARA NUM 90 MADRID",40.4364109,-3.6788635
"17985","PASEO DE LA CASTELLANA NUM 208 MADRID",40.46302,-3.68898
"17986","CALLE DE LAS COCHERAS NUM 4 MADRID",40.4005263,-3.6769092
"17987","CALLE DE NUESTRA SEÑORA DE VALVERDE NUM 124 MADRID",40.4974534,-3.6867886
"17988","AVENIDA DE ASTURIAS NUM 71 MADRID",40.4719216,-3.699743
"17989","CALLE DE SAN EUGENIO NUM 9 MADRID",40.4106857,-3.6978575
"17990","CALLE DEL MESON DE PAREDES NUM 39 MADRID",40.4094165,-3.7037417
"17991","CALLE DE LA CRUZ NUM 14 MADRID",40.4155522,-3.7018627
"17992","CALLE  30  XL KM. 13200 MADRID",40.3917495,-3.6748806
"17993","CALLE DE PERICLES NUM 30 MADRID",40.4090084,-3.7331826
"17994","CALLE DE SANTA FELICIDAD NUM 35 MADRID",40.42484,-3.6502
"17995","AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM 17 MADRID",40.4366292,-3.6366834
"17996","CALLE DE LAGUNA DALGA NUM 2 MADRID",40.3321152,-3.7020496
"17997","CALLE  ARROYO DE LA MEDIA LEGUA NUM 17 MADRID",40.4089571,-3.6574041
"17998","CALLE DE CLARA DEL REY NUM 45 MADRID",40.4432712,-3.6692112
"17999","CALLE DEL NARDO NUM 1 MADRID",40.5285507,-3.6383558
"18000","CALLE DEL CAPITAN BLANCO ARGIBAY NUM 43 MADRID",40.4655396,-3.6999866
"18001","CALLE DE ANTONIO LOPEZ NUM 113 MADRID",40.3897042,-3.7008057
"18002","CALLE DE MENORCA NUM 15 MADRID",40.4196865,-3.6772787
"18003","CALLE DEL ROSARIO NUM 5 MADRID",40.4096317,-3.7138771
"18004","CALLE DE ARTURO SORIA NUM 200 MADRID",40.4593157,-3.6595315
"18005","AVENIDA DE LA AVIACION NUM 20 MADRID",40.3744838,-3.7757535
"18006","CALLE DE LOS BARROS NUM 26 MADRID",40.39129,-3.8429272
"18007","CALLE DEL MARQUES DE JURA REAL NUM 2 MADRID",40.3938623,-3.7081443
"18008","AVENIDA DE NUESTRA SEÑORA DE FATIMA NUM 102 MADRID",40.3785418,-3.749169
"18009","PASEO DE SANTA MARIA DE LA CABEZA NUM 9 MADRID",40.4062928,-3.6939817
"18010","CALLE DE LA OCA NUM 108 MADRID",40.3881333,-3.7442581
"18011","CARRETERA DE COLMENAR NUM 16 MADRID",40.5327622,-3.7823057
"18012","CALLE DE NAVARIDAS NUM 12 MADRID",40.4433206,-3.581859
"18013","CALLE DE ALCALA NUM 295 MADRID",40.432482,-3.6536256
"18014","CALLE DEL ALMIRANTE NUM 16 MADRID",40.4225749,-3.6935701
"18015","CALLE DE ARTURO SORIA NUM 324 MADRID",40.4790565,-3.6677507
"18016","CALLE DEL ARROYO BUENO NUM 2 MADRID",40.34878,-3.70449
"18017","CALLE DEL ALCALDE SAINZ DE BARANDA NUM 35 MADRID",40.4169484,-3.6735672
"18018","CALLE DE ATOCHA NUM 42 MADRID",40.4127019,-3.7000608
"18019","CALLE DE MALGRAT DE MAR NUM 17 MADRID",40.3933016,-3.6418609
"18020","PASEO DE LAS DELICIAS NUM 128 MADRID",40.3934409,-3.6949949
"18021","CALLE DEL DOCTOR ESQUERDO NUM 100 MADRID",40.4106499,-3.6701336
"18022","CALLE DEL CONGOSTO NUM 14 MADRID",40.3747155,-3.6201739
"18023","CALLE DE MONTEARAGON NUM 7 MADRID",40.463523,-3.658434
"18024","CALLE DEL COMETA NUM 16 MADRID",40.4167754,-3.7037902
"18025","CALLE DEL CONDE DUQUE NUM 46 MADRID",40.4293504,-3.7089656
"18026","AVENIDA DE LA CIUDAD DE BARCELONA NUM 154 MADRID",40.4025992,-3.6775465
"18027","CALLE DE ALISEDA NUM 37 MADRID",40.3749457,-3.742331
"18028","CALLE DE FRANCISCO SILVELA NUM 44 MADRID",40.4337783,-3.673237
"18029","CAMINO DE LA ZARZUELA NUM 16 MADRID",40.4650736,-3.7850125
"18030","CALLE DE VALLEHERMOSO NUM 3 MADRID",40.4302421,-3.7091307
"18031","CALLE DE EMBAJADORES NUM 294 MADRID",40.3850959,-3.6890608
"18032","CALLE DE JOAQUIN COSTA NUM 22 MADRID",40.446089,-3.686865
"18033","CALLE DEL CAPITAN HAYA NUM 17 MADRID",40.3655087,-3.7473255
"18034","CALLE DE SANTUARIO NUM 68 MADRID",40.3812731,-3.6996695
"18035","CALLE DEL COMANDANTE FONTANES NUM 2 MADRID",40.395032,-3.7215349
"18036","CALLE DE LOPEZ DE HOYOS NUM 472 MADRID",40.4711532,-3.6502311
"18037","PLAZA DE LA VILLA NUM 3 MADRID",40.4149646,-3.7101972
"18038","CALLE DE SANTA ENGRACIA NUM 152 MADRID",40.4452977,-3.7029602
"18039","CALLE DE PIÑUECAR NUM 29 MADRID",40.33872,-3.71747
"18040","CALLE DE PUERTO RICO NUM 11 MADRID",40.4535256,-3.6745794
"18041","CALLE DE ALMANSA NUM 85 MADRID",40.4493054,-3.7117114
"18042","CALLE DE FRANCISCO SILVELA NUM 36 MADRID",40.4329531,-3.672609
"18043","CALLE DE ALCALA NUM 197 MADRID",40.428696,-3.6679121
"18044","CALLE DEL MARAVEDI NUM 10 MADRID",40.3634319,-3.748344
"18045","CALLE DE PALENCIA NUM 3 MADRID",40.4499841,-3.7030596
"18046","CALLE DEL GENERAL ASENSIO CABANILLAS NUM 21 MADRID",40.444904,-3.7166834
"18047","PLAZA DE ANDRES JAUREGUI NUM 16 MADRID",40.4628199,-3.6288516
"18048","CALLE DEL ALCALDE SAINZ DE BARANDA NUM 31 MADRID",40.416963,-3.6740554
"18049","CALLE DE JOSE DE CADALSO NUM 22 MADRID",40.3812762,-3.7720563
"18050","PASEO DE EXTREMADURA NUM 103 MADRID",40.4113872,-3.7342184
"18051","AVENIDA DE LA PESETA NUM 50 MADRID",40.3621736,-3.7580225
"18052","CALLE DE VILLAMANIN NUM 33 MADRID",40.4068807,-3.7524362
"18053","CALLE DE JOSE PAULETE NUM 34 MADRID",40.3927743,-3.6511949
"18054","CALLE DEL DOCTOR PEREZ DOMINGUEZ NUM 5 MADRID",40.3468324,-3.7077564
"18055","CALLE DEL MAR DE LAS ANTILLAS NUM 13 MADRID",40.4750333,-3.6460889
"18056","CALLE DE SAN POL DE MAR NUM 7 MADRID",40.4236,-3.72715
"18057","CALLE DE LA HIEDRA NUM 30 MADRID",40.4732745,-3.678615
"18058","CAMINO DE LAS HORMIGUERAS NUM 143 MADRID",40.3751499,-3.641751
"18059","AVENIDA DE LA ALBUFERA NUM 48 MADRID",40.3963026,-3.6656643
"18060","CALLE  30  18RH KM. 30 MADRID",40.3917495,-3.6748806
"18061","CALLE DE JOSE ARCONES GIL NUM 84 MADRID",40.4301699,-3.63572
"18062","CARRETERA DE CARABANCHEL A ARAVACA NUM 10 MADRID",40.3972865,-3.7741034
"18063","CALLE DEL MONTE OLIVETTI NUM 9 MADRID",40.3982246,-3.6676428
"18064","CALLE DE JUAN BRAVO NUM 47 MADRID",40.4325851,-3.6766014
"18065","CALLE DE TAMPICO NUM 47 MADRID",40.442386,-3.6339369
"18066","CALLE DE LA VIRGEN DE NURIA NUM 11 MADRID",40.4362968,-3.6526832
"18067","AVENIDA DEL LLANO CASTELLANO NUM 15 MADRID",40.4865275,-3.6846999
"18068","CALLE DE ALCALA NUM 36 MADRID",40.418288,-3.6972197
"18069","PASEO DE LA CASTELLANA NUM 137 MADRID",40.4594845,-3.6913992
"18070","CALLE DE SANTO DOMINGO DE SILOS NUM 6 MADRID",40.4512786,-3.6875267
"18071","CALLE DE LA CAVA BAJA NUM 8 MADRID",40.4133139,-3.7084356
"18072","CALLE DE TORREJON DE LA CALZADA NUM 75 MADRID",40.1998651,-3.7942436
"18073","CALLE DE LA SIERRA DE ALCARAZ NUM 39 MADRID",40.2652122,-3.9242269
"18074","CALLE DE ANTONIO LOPEZ NUM 206 MADRID",40.3866567,-3.6980047
"18075","CALLE DE SANTA CRUZ DE MARCENADO NUM 32 MADRID",40.4298905,-3.7134555
"18076","CALLE DE ANICETO PEREZ NUM 2 MADRID",40.381398,-3.694573
"18077","AVENIDA DE LAS FUERZAS ARMADAS NUM 144 MADRID",40.484869,-3.630559
"18078","CALLE DE NICASIO GALLEGO NUM 8 MADRID",40.4293756,-3.6994382
"18079","CALLE DE ARRIETA NUM 11 MADRID",40.419055,-3.7109085
"18080","CALLE DE ALCALA NUM 75 MADRID",40.4206463,-3.6870412
"18081","CALLE DE MANUEL NOYA NUM 8 MADRID",40.3883,-3.71257
"18082","CALLE DE MARIA ODIAGA NUM 2 MADRID",40.3795096,-3.7399825
"18083","PASEO DE PLATA Y CASTAÑAR NUM 1 MADRID",40.3489262,-3.7157398
"18084","AVENIDA DEL CARDENAL HERRERA ORIA NUM 239 MADRID",40.4817906,-3.7184991
"18085","CALLE DE LUIS DE SALAZAR NUM 5 MADRID",40.4475447,-3.6667652
"18086","CALLE DE SALVADOR ALONSO NUM 26 MADRID",40.3945165,-3.7369435
"18087","CALLE DE CAMARENA NUM 167 MADRID",40.3890453,-3.7549474
"18088","CALLE DEL CERRO DE LA ALCAZABA NUM 22 MADRID",40.3841327,-3.6722866
"18089","CALLE DEL DOCTOR ESQUERDO NUM 199 MADRID",40.4027512,-3.6731732
"18090","CALLE DE LA SAUCEDA NUM 26 MADRID",40.5023573,-3.6641964
"18091","CALLE DE LOPEZ DE HOYOS NUM 133 MADRID",40.4469511,-3.6704445
"18092","CALLE DEL PADRE AMIGO NUM 8 MADRID",40.3796516,-3.7401412
"18093","AVENIDA DEL VENTISQUERO DE LA CONDESA NUM 16 MADRID",40.4876555,-3.7162161
"18094","CALLE DE FRANCISCO VILLAESPESA NUM 11 MADRID",40.4289903,-3.6473918
"18095","PLAZA DE CANOVAS DEL CASTILLO NUM 1 MADRID",40.4149307,-3.6947067
